,Original ID,side_a,side_b,Catalyst Music Genre Side A,Catalyst Music Genre Side B,Label Name,text
767,rcavictor_451090,Dolor Y Pena,No Te Atrevas,Plena,Bolero,RCA Victor,dolor pena no te atrevas hecho en cuba gbdo en cuba evelio landa beny more su orq con los hnos bermudes beny mor plena bolero rca victor
768,rcavictor_451089,Bandoneon Arrabalero,Adios,Tango,Canción,RCA Victor,bandoneon arrabalero adios hecho en cuba gbdo en mexico juan deambrogio bachicha libertad lamarque orq chucho zarzosa moresa martnez tango cancin rca victor
769,rcavictor_451068,Compay Jose,Corazon Rebelde,Son Montuno,Bolero,RCA Victor,compay jose corazon rebelde hecho en cuba gbdo en cuba parmenio salazar beny more su orq alberto barreto son montuno bolero rca victor
770,rcavictor_451068,Corazon Rebelde,Compay Jose,Bolero,Son Montuno,RCA Victor,corazon rebelde compay jose hecho en cuba gbdo en cuba alberto barreto beny more su orq parmenio salazar bolero son montuno rca victor
771,rcavictor_451054,Pa' Que Me Sirve La Vida,Cielo De Sonora,Ranchera,Corrido,RCA Victor,pa que me sirve la vida cielo de sonora hecho en cuba gbdo en mexico chucho monge amalia mendoza con el mariachi vargas de tecalitln juan mendoza ranchera corrido rca victor
772,rcavictor_451034,Son De La Loma,El Platanal De Bartolo,Danzón,Danzón,RCA Victor,son de la loma el platanal de bartolo hecho en cuba gbdo en cuba miguel matamoros organo oriental gran cacique hatuey hnos ajo electo rossell danzn danzn rca victor
773,rcavictor_451036,Cha Cha Cha Flamenco,Un Telegrama,Cha-cha-cha,Canción,RCA Victor,cha cha cha flamenco un telegrama hecho en cuba gbdo en mexico mario de jess hermanas navarro orq cuco valtierra hnos segura chachacha cancin rca victor
774,rcavictor_451020,Soy Matancero,Tranquilo Niño,Danzón,Danzón,RCA Victor,soy matancero tranquilo nio hecho en cuba gbdo en cuba israel lpez bebo valdes su orq bebo valds danzn danzn rca victor
775,rcavictor_451019,Eres Sensacional,Cada Vez Que Me Acuerdo,Bolero,Bolero,RCA Victor,eres sensacional cada vez que me acuerdo hecho en cuba gbdo en cuba senen surez alfonsin quintana con el conj de pep delgado el cuarteto faxas pep delgado bolero bolero rca victor
776,rcavictor_451011,Pare Cochero,El Golpe Bibijagua,Danzón,Danzón,RCA Victor,pare cochero el golpe bibijagua hecho en cuba gbdo en cuba marcelino guerra organo oriental gran cacique hatuey hnos ajo julio cueva danzn danzn rca victor
777,marvella_45732,Mi Sevillana,Sera Mejor Asi,Pasodoble,Bolero,Marvella,mi sevillana sera mejor asi edmundo disdier fernandito alvarez su tro vegabajeo benito de jessmanuel jimnez pasodoble bolero marvella
778,marvella_45753,Cara A Cara,Que Te Perdone Dios,Bolero,Bolero,Marvella,cara cara que te perdone dios johnny rodrguez irma oneill con avelino muoz su ritmo trompeta miguelito miranda julito rodriguez reyes bolero bolero marvella
779,marvella_45754,Tu No Tienes Perdon,Llevate Mis Recuerdos,Bolero,Bolero,Marvella,tu no tienes perdon llevate mis recuerdos angel luis torres irma oneill con avelino muoz su ritmo trompeta miguelito miranda alexis brau bolero bolero marvella
780,marvella_45prr838-45prr839,Dejame Libre,Por Eso Bebo,Bolero,Bolero,Marvella,dejame libre por eso bebo julio garcia lpez felipe rodriguez la voz con las guitarras de miguel alcaide pedrito berrios los menores acorden george kudirka tito henriquez bolero bolero marvella
781,marvella_45prr840-45prr841,El Bardo,Mi Angustia De Bohemio,Bolero,Bolero,Marvella,el bardo mi angustia de bohemio bobby cap felipe rodriguez la voz con las guitarras de miguel alcaide pedrito berros los menores acorden george kudirka 45759a benito de jess garca 45759b bolero bolero marvella
782,marvella_45prr858-45prr859,Llega La Noche Buena,Lamento De Navidad,Bolero,Bolero,Marvella,llega la noche buena lamento de navidad guillermo venegas lloveras felipe rodriguez la voz con las guitarras de miguel alcaide pedrito berros los menores silvia rexach tito umpierre bolero bolero marvella
783,marvella_655,Sigamos Pecando,No Importa,Bolero,Bolero,Marvella,sigamos pecando no importa benito de jesus trio vegabajeo declama juan llibre roberto cole bolero bolero marvella
784,marvella_45prr874-45prr875,Cutun-Cutun,Un Minuto Contigo,Guaracha,Bolero,Marvella,cutuncutun un minuto contigo rafael vizcarrondo felipe rodriguez la voz su tro antares ral balseiropedrito berrosmiguel alcaide 776a45 rafael muoz 776b45 guaracha bolero marvella
785,marvella_45prr904-45prr905,Nieves,Serenata De Amor,Bolero,Bolero,Marvella,nieves serenata de amor hecho en pr pedro flores davilita felipe rodriguez la voz del ayer la voz de hoy acompaados con las guitarras de los antares manuel canario jimenez bolero bolero marvella
786,marvella_45prr910-45prr911,Que Temeridad,No Lo Pidas,Bolero,Bolero,Marvella,que temeridad no lo pidas hecho en pr esteban taronji felipe rodriguez la voz acompaado de la orquesta panamericana raul balseiro bolero bolero marvella
787,marvella_45prr917-45prr919,Soñando Contigo,El Fuerza De Cara,Bolero,Guaracha,Marvella,soando contigo el fuerza de cara hecho en pr vedasto acosta felipe rodriguez su trio antares raul balseiro pedrito berrios miguel alcaide johnny lastra bolero guaracha marvella
788,marvella_45prr941-45prr942,Sin Esperanza,Juramento De Amor,Bolero,Bolero,Marvella,sin esperanza juramento de amor hecho en pr jose salaman davilita felipe rodriguez la voz del ayer la voz de hoy acompaados con las guitarras de los antares placido acevedo bolero bolero marvella
789,marvella_45prr959-45prr960,Mirala Alli,Bebo Para Olvidar,Guaracha,Bolero,Marvella,mirala alli bebo para olvidar hecho en pr pedro flores johnny rodriguez su trio con avelino muoz al piano tito lozada guaracha bolero marvella
790,marvella_45prr969-45prr970,Aprietame Un Poco Mas,La Maldita Cola,Merengue,Merengue,Marvella,aprietame un poco mas la maldita cola hecho en pr jaime richetti conjunto tipico cibaeo canta jaime richetti folklore dominicano merengue merengue marvella
791,marvella_45prr1007-45prr1008,Arrepentido,Lo Pagaras,Bolero,Bolero,Marvella,arrepentido lo pagaras hecho en pr martita romero con trio los antares ketty caban bolero bolero marvella
792,marvella_45prr1001-45prr1002,Yo No Puedo,Compadre Pedro Juan,Merengue,Merengue,Marvella,yo no puedo compadre pedro juan hecho en pr luis alberti angel viloria el rey del merengue su conjunto tipico cibaeo canta jaime richetti merengue merengue marvella
793,marvella_prr1040-prr1018,Niebla Del Riachuelo,Pobre Gaviota,Bolero,Bolero,Marvella,niebla del riachuelo pobre gaviota enrique cadicamo juan colon duo felipe davilita con el trio los antares rafael hernandez bolero bolero marvella
794,marvella_45prr1025-45prr1026,Tu Boquita,Era Realidad,Guaracha,Bolero,Marvella,tu boquita era realidad hecho en aldo carrazales johnny rodriguez su trio santiago canta pedro sabat avelino muoz al organo guaracha bolero marvella
795,marvella_45prr1029-45prr1030,Mi Salvacion,Quitate La Batola,Bolero,Guaracha,Marvella,mi salvacion quitate la batola hecho en benito de jesus fernandito alvarez su trio vegabajeo benito pepito jorge bolero guaracha marvella
796,marvella_45prr1037-45prr1038,El Despreciado,Mi Gran Amor,Ranchera,Bolero,Marvella,el despreciado mi gran amor hecho en tito lozada johnny rodriguez su trio con avelino muoz al organo grabiel ruiz ranchera bolero marvella
797,marvella_45prr1040-45prr1039,Niebla Del Riachuelo,Cicatrices,Bolero,Bolero,Marvella,niebla del riachuelo cicatrices hecho en enrique cadicamo juan carlos cobian davilita felipe rodriguez la voz del ayer la voz de hoy acompaados con las guitarras de los antares manuel canario jimenez bolero bolero marvella
798,marvella_prr1018-prr1040,Pobre Gaviota,Niebla Del Riachuelo,Bolero,Bolero,Marvella,pobre gaviota niebla del riachuelo rafael hernandez duo felipe davilita con el trio los antares enrique cadicamo juan colon bolero bolero marvella
799,marvella_45prr1041-45prr1042,Ya No Te Quiero,Amor Deveras,Bolero,Bolero,Marvella,ya no te quiero amor deveras hecho en rafael hernandez davilita felipe rodriguez la voz del ayer la voz de hoy acompaados con las guitarras de los antares pedro davila davilita bolero bolero marvella
800,marvella_45prr1045-45prr1046,Amor En Tus Ojos,Que Es Lo Tuyo,Bolero,Guaracha,Marvella,amor en tus ojos que es lo tuyo hecho en johnny lastra los borincanos bolero guaracha marvella
801,marvella_45prr1049-45prr1050,Obsesion De Amor,Mi Numero,Bolero,Merengue,Marvella,obsesion de amor mi numero hecho en raul balseiro felipe rodriguez su trio antares raul balseiro pedrito berrios miguel alcaide lcdo hernandez vargas bolero merengue marvella
802,marvella_45prr1055-45prr1056,Mi Amor Eterno,Idolatria,Bolero,Guaracha,Marvella,mi amor eterno idolatria hecho en ruben morales juan lozano fernandito alvarez su trio vegabajeo benito pepito jorge luis flores bolero guaracha marvella
803,marvella_45prr1067-45prr1068,El Bachiller,No Insistas Mas,Merengue,Bolero,Marvella,el bachiller no insistas mas hecho en los borincanos guito luis nestor henry puchi balseiro merengue bolero marvella
804,marvella_45prr1093-45prr1094,Tu No Sabes Mentir,Nunca Es Tarde,Bolero,Bolero,Marvella,tu no sabes mentir nunca es tarde hecho en miguel maymon divilita felipe rodriguez la voz de ayer la voz de hoy acompaados con las guitarras de los antares chucho ruiz bolero bolero marvella
805,marvella_45prr2013-45prr2014,Camarero En Punta,El Sentir Del Amor,Guaracha,Bolero,Marvella,camarero en punta el sentir del amor hecho en davilita felipe rodriguez su trio los antares raul pedrito sharons actuacion especial de rivera monge pedrito berrios guaracha bolero marvella
806,marvella_45prr2071-45prr2072,Maria Canuta,Mujeres,Guaracha,Bolero,Marvella,maria canuta mujeres hecho en chaguin garcia chaguin garcia su trio guaracha bolero marvella
807,marvella_45prr2082-45prr2083,Ocurrencias,No Lo Quiero Pa' Na,Merengue,Merengue,Marvella,ocurrencias no lo quiero pa na grabado en rep dom riney hecho en enriquillo sanchez ney rivera con bienvenido fabian sus merengueros fabian merengue merengue marvella
808,marvella_prr2094-prr2095,Dile Que Vuelva,Pa Eso Soy Hombre,Bolero,Ranchera,Marvella,dile que vuelva pa eso soy hombre hecho en benito de jesus fernandito varez su trio vegabajeo benito pepito jorge miguel maymon bolero ranchera marvella
809,marvella_prr3014-prr3015,Perdona Vidita,Perdona Vidita,Bolero,Bolero,Marvella,perdona vidita perdona vidita hecho en max sanchez bimbi su trio oriental bolero bolero marvella
810,marvella_prr3052-prr3053,Quedate Asi,Prestame Tu Conciencia,Bolero,Bolero,Marvella,quedate asi prestame tu conciencia hecho en tito henriquez nando diaz con orquesta panamericana titi amadeo bolero bolero marvella
811,marvella_prr3068-prr3069,Adios Y Dame Un Beso,Limosna,Bolero,Bolero,Marvella,adios dame un beso limosna hecho en rafael hernandez davilita felipe rodriguez la voz de ayer la voz de hoy acompaados con las guitarras de los antares edmundo disdier bolero bolero marvella
812,marvella_prr4000-prr4001,Regalo A Mi Madre,Como Tu Ninguna,Bolero,Bolero,Marvella,regalo mi madre como tu ninguna hecho en horacio wilfredo riquelme los gemelos horacio wilfredo riquelme bolero bolero marvella
813,marvella_m3157-m3158,Mil Puñaladas,Carta Jugada,Ranchera,Ranchera,Marvella,mil pualadas carta jugada grabacion musart hecho en jesus silvestre tony aguilar con el mariachi pulido jesus cabral ranchera ranchera marvella
814,marvella_m896-m897,Una Noche Contigo,Sera Posible,Bolero,Bolero,Marvella,una noche contigo sera posible grabacion musart hecho en sadel rengifo alfredo sadel con la orquesta de fernando maldonado maria alma bolero bolero marvella
815,marvella_m3445-m3447,Vereda Tropical,Un Viejo Amor,Bolero,Bolero,Marvella,vereda tropical un viejo amor grabacion musart hecho en gonzalo curiel eduardo grill si su organo que canta alfonso esparza oteo fernandez bustamante bolero bolero marvella
816,marvella_f508,El Chofer,La Mujer Maluca,Merengue,Merengue,Marvella,el chofer la mujer maluca grabacion fuentes hecho en musica de too fuentes bovea sus vallenatos sabaleta merengue merengue marvella
817,marvella_prr4088-prr4089,Por Tu Culpa,Tribunal Del Amor,Bolero,Ranchera,Marvella,por tu culpa tribunal del amor hecho en tato diaz los hispanos wison charlie tato carmelo wison torres bolero ranchera marvella
818,marvella_prr4094-prr4095,Indecision,Del Triunfo,Bolero,Bolero,Marvella,indecision del triunfo grabado en hecho en graciliano hernandezdavilita davilita felipe rodriguez la voz de ayer la voz de hoy acompaados con las guitarras de los antares joaquin dicentapedro flores bolero bolero marvella
819,marvella_prr4110-prr4111,Trepano Coquero,Mi Vida,Guaracha,Bolero,Marvella,trepano coquero mi vida hecho en miguel el chinoalcaide su trio los borincanos guito german miguel alcaide vargas guaracha bolero marvella
820,marvella_prr4120-prr4119,Cautiva,Por Abandonarme,Bolero,Bolero,Marvella,cautiva por abandonarme hecho en pepito la comba cheito gonzalez su trio casino de santurce bienvenido brens bolero bolero marvella
821,marvella_prr4122-prr4123,Vieja Relacion,Hoy,Bolero,Bolero,Marvella,vieja relacion hoy hecho en bobby capo tito lara con orquesta dirigida por jose raul ramirez edmundo disdier bolero bolero marvella
822,marvella_prr4152-prr4153,La Serpiente,Un Compromiso,Bolero,Bolero,Marvella,la serpiente un compromiso tirso guerrero mercedita urbina garcia segura bolero bolero marvella
823,marvella_prr4164-prr4165,Pobre Vida,No Mientas Mas,Bolero,Bolero,Marvella,pobre vida no mientas mas grabado en prensado en raful benitez roman davilita felipe rodriguez la voz de ayer la voz de hoy acompaados con las guitarras de los antares jorge quiones figueroa bolero bolero marvella
824,marvella_prr4154-prr4171,Mujeres Feas,Lo Sabras Con El Tiempo,Guaracha,Bolero,Marvella,mujeres feas lo sabras con el tiempo grabado en prensado en hecho en johnny rodriguez su trio tito lozada guaracha bolero marvella
825,marvella_prr4174-prr4175,La Senda,Sin Que Lo Sepas Tu,Bolero,Bolero,Marvella,la senda sin que lo sepas tu grabado en prensado en hecho en juan llibre cheito gonzalez arreglo anibal herrero bolero bolero marvella
826,marvella_prr4176-prr4177,Que Lo Disponga Dios,Pa Ti Solita,Bolero,Guaracha,Marvella,que lo disponga dios pa ti solita hecho en benito de jesus fernandito alvarez su trio vegabajeo benito pepito jorge bolero guaracha marvella
827,marvella_prr4188-prr4189,La Garrapata,El Negrito No Va,Merengue,Merengue,Marvella,la garrapata el negrito no va hecho en luis carlos jaramillo bovea sus vallenatos canta alberto fernandez julio alberto angarita merengue merengue marvella
828,marvella_m3852-m3853,El Telefono,Chamaca,Bolero,Bolero,Marvella,el telefono chamaca grabacion musart hecho en roberto cantoral los tres caballeros cantoral correa galves con ritmos bolero bolero marvella
829,marvella_m3551-m3552,La Barca,El Reloj,Bolero,Bolero,Marvella,la barca el reloj grabacion musart prensado en hecho en roberto cantoral los tres caballeros cantoral correa galves con ritmos bolero bolero marvella
830,marvella_m3799-m3797,El Artista De Pueblo,Adios Felicidad,Ranchera,Ranchera,Marvella,el artista de pueblo adios felicidad grabacion musart juan palomo luis perez meza con el mariachi mexico de pepe villa filemon perez ranchera ranchera marvella
831,marvella_prr4202-prr4203,No Me Pidas Olvido,Arenas Del Desierto,Bolero,Bolero,Marvella,no me pidas olvido arenas del desierto grabado en la voz dominicana prensado en armando cabrera elenita santos con la orquesta san jose de la voz dominicana direccion papa molina arr radames reyes alfau rafael colon bolero bolero marvella
832,marvella_m3958-m3960,Sin Mi,Incertidumbre,Bolero,Bolero,Marvella,sin mi incertidumbre grabacion musart prensado en hecho en mario clavell olga guillot con la orquesta de jose sabre marroquin gonzalo curiel bolero bolero marvella
